,id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,release_date
532234,2dqwvrRGuYXmJAXtmAmJH6,Cajuina,Bonfires of Sao Joao,5rryghgMWjQu5vGXof6mJC,['Forro In The Dark'],['1d5AhAf2sRmgHlKiahyzcb'],10,1,False,0.706,0.379,0,-13.286,1,0.0405,0.263,0.8420000000000001,0.231,0.6809999999999999,125.678,187613,2006,2006-11-07
357605,0goM8D0WZFdltJEfTmW8bb,Taken,Optics,67JXMm5B4floex8gy8jHOe,['I:Scintilla'],['7kio8Sf38bNeEFKPHd7upq'],11,1,False,0.5760000000000001,0.956,1,-2.377,1,0.039,6.23e-06,0.807,0.295,0.325,118.003,278773,2007,2007-06-15
823118,5Lg1Vj5XSzsWFy9EXkr5SN,Little Betty Twist,"Compacted Cats, Vol. 1",0Ek8tKjlDjI7jEETdAYWvu,['Ray Clark & The Demons'],['1vyzmB8St5YWk8juf1cU1S'],12,1,False,0.467,0.775,9,-6.155,1,0.0539,0.927,0.835,0.258,0.937,88.325,132693,1998,1998
290099,6yKLU9J2vwJxWGmDfIaam8,Easy,(I Know) The Trip,2PDTfH83Y2OYTTT586g1wi,['Swell'],['4EaWgdL8zvu4JvDZY4ED5Q'],3,1,False,0.611,0.708,9,-9.993,1,0.0329,0.0686,0.00541,0.123,0.2019999999999999,95.007,167333,1996,1996-11-26
653049,3UEVklqH09EvVV9mSOcNXi,Nothing More To Say,Dear Love,4DZghcuAuZunyDkHLFUyy0,['Suzie McNeil'],['5YE5o5iV0OC0fSqBQmctF8'],6,1,False,0.387,0.847,11,-5.138999999999999,1,0.0559,0.00892,0.0,0.6729999999999999,0.428,186.102,187600,2012,2012-08-07
727900,4TVojWDRDcLjNsivcgw7eB,Magnetosphere,Oreades,3XnzkQoUWZJ4Fkpt7QqSNi,['Bloodless Mushroom'],['0UuGrqtXPgSIzcCg6PDASD'],12,1,False,0.299,0.0187,9,-15.427,0,0.038,0.987,0.0833,0.135,0.036,32.963,129433,2017,2017-03-07
494136,5EeVbb243NUOvRNz7cO4ml,The Unclouded Day (feat. The Fuller Family),Duct Tape Messiah,5fGFITqMvi1G0lQBplF4Ci,['Blaze Foley'],['1TlScGwN8MmIZ7kIYGjSZA'],16,1,False,0.615,0.444,8,-15.559,0,0.1989999999999999,0.995,0.0,0.143,0.449,91.474,133030,2011,2011-04-19
233634,5kXQGqF5blNqKDWxeyZJJ8,These Dreams of Mine,These Dreams of Mine,1Z40gle5j0VyyenCeUSuqX,['Bill Coffey & Ned Evett'],['5cRT777nVaS9mFH8MpMg7f'],6,1,False,0.616,0.298,11,-12.034,1,0.0382,0.9,2.17e-05,0.208,0.282,109.009,274080,2007,2007-01-01
683727,1qDO1C3Pla27evjAe2NNwj,Go Ahead,No Shape,4XUbE270OEh8WacgMyamyF,['Perfume Genius'],['2ueoLVCXQ948OfhVvAy3Nn'],4,1,False,0.679,0.4479999999999999,2,-9.034,1,0.0563,0.573,0.18,0.105,0.385,81.82600000000002,173653,2017,2017-05-05
995052,0b2awdgiDR1DEugQ4MOZVP,Kapilas Rad,Stille.,0ugqwmfDb068I692fIfwSH,['Marius Leicht'],['476uvZ8ePQoPDe433gltMt'],5,1,False,0.152,0.0143,9,-21.621,0,0.0386,0.989,0.894,0.0986,0.0288,179.764,158632,2020,2020-02-07
857615,3aViGFLDe1HgTIxhzvZC76,Rhythm King,48 of the Best 48,1KkLUxEt0kjdBz12Iw4EkZ,['The Rhyhmic Eight'],['3oEfCn26kO68OjLWfabIOh'],8,2,False,0.8340000000000001,0.336,5,-11.095999999999998,1,0.0648,0.982,0.222,0.182,0.918,103.997,195533,2009,2009-10-30
400245,5xEwtawVEzXMxHPrIH33Yn,Crazy,Religulous (Original Motion Picture Soundtrack),3milhmPpMqFS81I1TV1T4x,['Gnarls Barkley'],['5SbkVQYYzlw1kte75QIabH'],8,1,False,0.871,0.516,8,-5.805,1,0.0389,0.0633,0.00927,0.114,0.8809999999999999,111.95,180067,2008,2008-09-30
975154,18F9xO8McVjWAMeFewOPOW,Theme 1 (Universal Disadvantage),"Victim / Nonvictim, Pt. 1",3OKgmK5yRiFQcx6j79o8C5,['Quin Galavis'],['4S6m2BFrvm8poXujJYK9Cz'],1,1,False,0.484,0.584,2,-9.549,0,0.033,0.512,0.223,0.114,0.107,94.044,343899,2019,2019-02-15
481962,2vF6L9YWsLWicm4TikmBl0,The Divinity of Solitude,Drag You to Hell (Deluxe Edition),2p610Q54gJS2yPKtXvPEOR,"['Alien Vampires', 'Attila Csihar']","['2ucBekSuu3VZ5whk4klq1F', '1X4to0F6BAPE9N3HlMUoRX']",1,1,False,0.53,0.8290000000000001,6,-9.101,1,0.1119999999999999,0.00579,0.0202,0.361,0.0397,123.964,201760,2015,2015-11-21
711222,0myOdmMYqV29APsvtZGDoO,Summer Lady,Elua,2E0mlWGm6bgO8AHGuVVYDf,['Cecilio & Kapono'],['2GG9Jh4qPx9iT0ynCtEFsy'],9,1,False,0.428,0.317,7,-16.46,0,0.0335,0.479,3.16e-05,0.272,0.2019999999999999,122.94,203267,1975,1975
1038968,3YAolLq0YnlmUDWlqnfoee,Puppy Barking,Sound Effects SE001,628pjVzwvhoWnpKYkEwQht,['William Verkler'],['6fHWIQ0eHFKHYuNiwrNOLd'],2,1,False,0.0,0.000722,1,-34.464,1,0.0,0.0,0.0,0.0,0.0,0.0,9800,2006,2006-03-22
1078199,0p88ZJ2JIzEwbecipep2np,2008,Early Live Recordings,77Z3XGOEKt8fMmIa79rlub,['Ariel Pink'],['5H0YoDsPDi9fObFmJtTjfN'],18,2,False,0.56,0.639,10,-8.402999999999999,0,0.0986,0.8420000000000001,0.0741,0.253,0.7809999999999999,123.572,183107,2014,2014-02-25
132764,6KEhD1JYlrQUzcH22V1ZAA,Muna Xeia,Balance,0Gvl9sXBmYe9IvNk6ojj4s,['Sara Tavares'],['57zZoaRDFEjqRwq6FlT0va'],12,1,False,0.603,0.295,11,-10.772,1,0.032,0.969,0.0873,0.123,0.172,85.038,387893,2006,2006-03-21
323966,6Zlzr8ZUubAY2EKITFBtX1,Off Parole,Rock City,2DcGHP3Xbe4iIBkxLLcSI8,"['Royce Da 5\'9""']",['6DVipHzYsPlIoA0DW8Gmns'],3,1,True,0.792,0.8059999999999999,10,-4.272,1,0.309,0.163,0.00502,0.242,0.652,95.016,365547,2002,2002-11-26
866167,4GIlDlNKiF1lvrnCaYdZ9i,Just Any Day Now,Always Never Enough,7Mt2t0wIW7xK49EGLtVu8Z,['Kenny & Amanda Smith Band'],['1Tsm8rN2IdiPrdvKccjVnZ'],7,1,False,0.665,0.4039999999999999,11,-6.779,1,0.0259,0.753,0.0137,0.0733,0.622,98.616,222040,2007,2007-07-19
6001,2kiL0wLFBupmTmeo6cDESn,Inside You,Wither Blister Burn + Peel,0KAj2FT0oe4PgCHdVHjojX,['Stabbing Westward'],['5daXMUbrPh8oX9Nd4CnToG'],5,1,False,0.7020000000000001,0.471,1,-14.643,1,0.0423,0.0379,0.76,0.109,0.0699,120.069,223760,1996,1996
870418,1nvvtoJHVxnULOpkmlXL6E,Intro,Trittschall,2s775MJjOs7e5kP4iSOM52,['Mrs. Nina Chartier'],['1f45PdiKDDBy5VeUKcztcP'],1,1,False,0.612,0.528,3,-10.461,0,0.155,0.384,0.000889,0.0965,0.2,108.654,128863,2016,2016-09-16
649575,6N7x0DBZzFUwGHP9F4IJ8e,"Piano Concerto in A Minor, Op. 54: I. Allegro affettuoso","Beethoven, Schumann & Chopin: Piano Concertos",1FihAOnGkzq94lPbTMsJ4i,"['Robert Schumann', 'Guiomar Novaes', 'Wiener Symphoniker', 'Otto Klemperer']","['2UqjDAXnDxejEyE0CzfUrZ', '3jlK5RCNkISRABycMjiAAo', '6XZxFuZaBnZBngpxbut80O', '2ljDHW0zt90SrHDwjVIGXs']",4,2,False,0.1939999999999999,0.0723,0,-20.452,1,0.0359,0.993,0.878,0.114,0.0834,80.995,947173,1992,1992-01-01
1044895,3M9OUScJy5J4ljDu6Cxb5K,Birds of Fire,Tip of the Tongue,4OwyUFMuOTP4dxDxymZCoU,['Dennis Develin'],['490jiaX223eelyENea0Fzb'],9,1,True,0.286,0.905,7,-4.107,0,0.0902,0.000248,0.0454,0.303,0.542,156.058,280747,2012,2012-04-03
942991,60zvw7qCyis7J5oyXFMdJt,Pacific Coast Highway,Jazz Gems - The Best of Nils,7ag46w2Rcw2JhY2g22Y8Sw,['Nils'],['1vzmLZbXh0Bw5Kz5U4iIyB'],1,1,False,0.677,0.8190000000000001,11,-7.894,0,0.0374,0.27,0.495,0.0419,0.513,111.956,295400,2014,2014-05-20
781735,6y6JvsFKESyqeesvcU7QlR,The Value of All,Prelude to Tragedy,5RfcIH4cfx7wWFfz3FUrkd,['Draekon'],['6XjXb1hezrC0JiLSNdczm1'],1,1,False,0.41,0.94,4,-3.1660000000000004,0,0.0539,0.000185,1.09e-05,0.0462,0.377,87.964,276587,2011,2011-12-01
41579,6KpEeLn57CE8rw3yg8HtdQ,Al Son Del Tambor,Muchas Flores,5sQsi6UbT9nYh72ziLRivg,['Rosario'],['05xSLrRgGwm2nCH2SmnNMW'],1,1,False,0.779,0.8909999999999999,9,-4.142,1,0.103,0.158,0.000663,0.183,0.884,98.972,237800,2001,2001-09-20
63711,3ECWbiD39s7tisYNEptKSx,Slaves of Machines,"Oil, Steel & Rhythm",1IgmKFHLH2Cw7jWXhkBfBU,['Komor Kommando'],['127BgBsBezdmT8YvxiO94t'],10,1,False,0.495,0.989,7,-6.926,1,0.0926,0.0017399999999999,0.961,0.391,0.0682,136.01,322053,2011,2011-02-25
655112,7iqvtt6VJJeJ7AllVoBRQm,Flor De Fogo,There’s A Storm Inside,7dVkjCQc0mGmhWmego3gky,['Chico Pinheiro'],['5YfW24O2P3ljTAZjBRr4jy'],6,1,False,0.517,0.547,8,-9.196,1,0.0506,0.769,0.17,0.138,0.613,136.02700000000002,312013,2010,2010-08-31
25048,5EKBs2Kzr0Cv74TR27Fu7d,Godzilla Flick,Hear It Is,7pEHf7Jkgie8PSU0OLyxZl,['The Flaming Lips'],['16eRpMNXSQ15wuJoeqguaB'],9,1,False,0.4370000000000001,0.5820000000000001,9,-17.145,0,0.0412,0.00591,0.249,0.165,0.688,126.422,245667,1986,1986
432073,3VZ1W5KcQ3k5Q1ASLrMvWF,L'Infidele Suite (courante),SL Weiss on 11 Strings,6ghW7p6kTPgqZGlpUWjxqv,['Paul Berget'],['3aRsAzkizRShOn6Xfv7jq3'],2,1,False,0.353,0.102,9,-26.198,0,0.038,0.8959999999999999,0.919,0.109,0.52,129.485,177773,2005,2005-02-11
712547,4zjZUM0EDHEvFbEpzXcwC2,Mission Accomplished,Long Live The Spin,43gzq9yZ63wOyxsLue1478,['Noodle Muffin'],['15c1hzbsXTnoUScfWG6P5a'],6,1,False,0.373,0.6709999999999999,2,-9.541,1,0.362,0.315,1.79e-06,0.177,0.722,170.313,124653,2008,2008-09-30
1012611,1pU7G4DBp6oKD34Vsuvw0r,When Will This All End,Tonight,5P3X6RzGaHjfyLERiPk3h6,['Christine Renner'],['1w7TMC4OxmLs5BeFAvTnB0'],5,1,False,0.547,0.3989999999999999,6,-8.96,1,0.0294,0.308,2.48e-05,0.139,0.312,121.88,249681,2019,2019-11-21
558649,5NKvMNUqpAzjaSuHHMBVBL,"Silvana, J. 87: Act II: Zwischenspiel",Weber: Silvana,4Y5LiFHvpozTS8BdOOWEGU,"['Carl Maria von Weber', 'Stefan Adam', 'Jürgen Dittebrand', 'Horst Fiehl', 'Sergio Gomez', 'Andreas Haller', 'Katja Isken', 'Anneli Pfeffer', 'Angelina Ruzzafante', 'Alexander Spemann', 'Peer-Martin Sturm', 'Volker Thies', 'Hagen Opera Chorus', 'Hagen Philharmonic Orchestra', 'Gerhard Markson']","['1p6wR69pnH9LBWZvwliuz2', '2ym7QRtmgs6vHkpV0V7q12', '1Vm18MvlZxFofkBM4yqqva', '6N55aokfzK8tkT9V3Fxmll', '1PewUhmgIVxWerXEoflPAp', '5wLsXPRtvyM37t39qi9INY', '6KVtTzoYwOjM7jpUGSgEBT', '7I6HoVhyXqGulnxo0zfPJS', '08DewdF8LNjXMioiBVZ3g8', '03oXd1GNKAsXN12jtnTGe6', '3ftaUG5EJEY4lZMNND7sMX', '76ZuDUVzZxEiUVV6ryP4ME', '4enLWHqyVYwZASprP4yVag', '5coP5I9ZbDXDs6Sgj6qcVx', '1svWIQFwsr50zxq5jhhmAl']",8,2,False,0.35,0.00801,2,-35.69,1,0.0383,0.951,0.1969999999999999,0.166,0.192,94.367,225067,1997,1997-08-13
271519,3OQgfLb6QrlHGLiLtGr984,Ska Sufferers,Radio Quemado,7E7u3pFOTRWfCa8XmvnoSI,['Burnt'],['7bmhVj7FvJtbWjYVE9K9ab'],5,1,False,0.847,0.636,9,-6.193,1,0.0427,0.0723,0.7979999999999999,0.109,0.957,123.663,258040,2012,2012-06-30
1164575,3OlFIbPSJT3pfhAyAMKxpc,Walkin' Through,Night Owl,4REOyY13FxMGe2tL10c6fe,['Emilie Mover'],['4dx2QFru02KbFFNYgwourF'],8,1,False,0.435,0.212,7,-15.589,1,0.0317,0.95,0.0681,0.139,0.1969999999999999,126.718,205625,2018,2018-06-05
598969,4JfbRVY6OHVVvjGun1jepv,El Tamborilero,3 En 1 Super Show De Los Vaskez,5sFWeLEilmm41a93FXouql,['El Super Show De Los Vaskez'],['5RN0qzNnwv5WsXSNiDjuio'],15,1,False,0.736,0.612,5,-5.436,1,0.047,0.0835,4.08e-05,0.0716,0.873,163.225,186053,2016,2016-08-01
937340,7lCSVVDVnBticiIIQajWXL,Dance of Strength,Afro-Desia,0OrGEcLlRFsLlIMzBuWkAb,['Steven Halpern & Suru Ekeh'],['4nZoBUdFuoBW6bXqm888FC'],2,1,False,0.5770000000000001,0.486,0,-15.669,1,0.0334,0.6459999999999999,0.872,0.0879,0.769,129.314,212907,1996,1996-02-02
21086,2X36dBX0bv5gQfWh1ELxcu,Call 1-800-fear,Faking The Books,6NUMXxMBXsCuth2PXt4d79,['Lali Puna'],['2GkJdEJneopHc10XQV76rN'],2,1,False,0.557,0.5429999999999999,9,-8.51,1,0.0293,0.0369,0.947,0.0948,0.262,149.016,204400,2004,2004-04-05
1137882,2nBrH5yv0o4vfOdYznyciW,By The Shoreline,Dancing With Shadows,1VY2feoZz8w1b7bj6SB0LZ,"['Joe Vitale, Jr.']",['65qbP3zgu8iLAddpCpu9BJ'],10,1,False,0.679,0.657,9,-8.537,1,0.0266,0.366,0.000699,0.347,0.392,106.974,304827,2008,2008-12-02
560015,38Q2jRK7tHveIirzhOvAU3,Rabiosa (Merengie Version),Fiesta Conejera,4lZbaFbIZcTMrWgPRHP175,['Internacionales Conejos'],['60rvB6FcgAca5rMqSWDfSf'],16,1,False,0.865,0.828,0,-5.778,1,0.136,0.248,6.670000000000001e-05,0.1159999999999999,0.957,135.02700000000002,143520,2012,2012-02-20
659322,05zNzXrFuDTPeTYwyEn9Dk,Audra,Darkest Day of Horror,2ruvYzXu4An6WvC92GjqZq,['Mortician'],['34PPy9Ut9m8qB8BnmCiVmO'],1,1,False,0.201,0.735,7,-13.759,1,0.111,0.0042299999999999,0.81,0.174,0.04,124.795,227000,2002,2002
37239,27eSus5OEOYuU6iEIsExTs,Walking In My Shoes,Into The Night,0Cohd5dlnpQPPXwAszXYCX,['Love Inc.'],['3l92Uh3rqMSv8blPDWNTZx'],4,1,False,0.626,0.944,11,-5.4510000000000005,0,0.0467,0.0277,2.67e-05,0.233,0.377,129.912,242627,2000,2000
101421,7rBOpZz1ymnrvGMWcAnbso,Tinnitus,Waking Birds Will Harmonize,6vNrddr8EzgYF9kPSpI0z8,['The Lava Brothers'],['4Qg2mnjeD6RLU18CFdgvzX'],9,1,False,0.526,0.825,11,-8.01,0,0.0368,0.00461,0.000404,0.0871,0.625,89.03399999999998,235520,2008,2008-01-01
1114208,55o7K0ou15ZKSxXbsqTXMU,Heat Wave,Bulletproof,1SdoArYQZV9DilUCNwjrCY,['Erica Sunshine Lee'],['4cx5WqCo4MEdQP3n4N4LZh'],13,1,False,0.7170000000000001,0.758,9,-5.476,0,0.0413,0.161,3.63e-06,0.115,0.278,122.026,234867,2020,2020-04-20
747590,0EaUuxBDW2znDRo4x53lAB,I Can't Believe (feat. Faith Evans),112,5lSLGYViKHz22S8gEXz9Vc,"['112', 'Faith Evans']","['7urq0VfqxEYEEiZUkebXT4', '5NDMothbpdpq2xHqSjrrWn']",10,1,False,0.612,0.653,5,-8.123,0,0.0352,0.326,1.34e-05,0.154,0.471,140.024,332027,1996,1996-08-27
756050,2pSEpyx6O7FtyWD2CMmu8G,Morin Huur,Mirage,5GCUS3VW202Gj5yRrN0Iwc,['Deuter'],['3AGvwnXbUo9LoAU2P5qYHB'],2,1,False,0.149,0.0231,8,-26.915,0,0.0434,0.98,0.8370000000000001,0.0771,0.0365,85.443,378987,2019,2019-01-04
1952,1LiFvnU68FDR7JKTdxgcvD,So Far Away,The Madding Crowd,4BcmNEt6VK0KBVsVY8yClD,['Nine Days'],['306JHpIRGVaQd6OltnOzUO'],1,1,False,0.4529999999999999,0.907,10,-4.712,1,0.0409999999999999,0.00265,8.21e-06,0.168,0.475,102.068,236101,2000,2000-05-16
745880,6tb39hEOoklqRMHciWR20n,One Special Moment (feat. Meli'sa Morgan and Chuck Loeb),One Special Moment,0jvIaeSMeYF4jPAzhOMhd9,"['Kim Waters', ""Meli'sa Morgan"", 'Chuck Loeb']","['6kgHtfY7ECO4JWbOpXOu4I', '2YT6FujbjJP3ohD51eOZIV', '02L5Rmh1RtTbHOBdzPzfoQ']",6,1,False,0.645,0.657,10,-7.0310000000000015,1,0.0248,0.46,0.237,0.142,0.551,91.995,285493,2005,2005-06-20
1154371,1XC9y0w8ZT9l5jmvf72xZ8,Do You Want to Dance? - Single Version; 2016 Remaster [Remastered],The Divine Miss M (Deluxe Version),2GBZjkexbc30cHiJyIj50j,['Bette Midler'],['13y0kncDD4J9wxCyfKr10W'],3,2,False,0.387,0.385,3,-9.055,1,0.0318,0.662,1.8e-06,0.0692,0.5720000000000001,160.3,175320,2016,2016-10-21
347446,4foxOG4udGZyjmpkxOsmNO,Boston Jail,Rambler's Call,1ovuFRJnGHPWfpAsCbzvWb,"['Joe Mullins', 'Radio Ramblers']","['5BIyhaG0zmnHn9GN7RWdGa', '0YtXaeM6Hj2t6nslHwU9VG']",3,1,False,0.599,0.789,9,-7.0,1,0.0333,0.635,0.00128,0.148,0.815,111.455,205400,2010,2010-03-30
603001,3H1BT9lKFEHwCtPOGJtS9G,Get Lonely Too - Feat. Noke-d & Mike Wilson,Moe Life,0PnUbRaZoWYVy3FYF8kSwo,['Big Moe'],['4Yj490bi1KL0QpDnVOtHyr'],16,1,True,0.69,0.586,11,-4.112,0,0.0673,0.298,0.0,0.0556,0.445,85.975,245533,1999,1999-07-16
457486,6CFoc28wwIl7t60RUrbF3R,20 Regards sur l'Enfant-Jesus: I. Regard du Pere,Messiaen: Vingt Regards Sur L'Enfant Jesus,0Gi2B5yQYOaXXiN7rGEyUd,"['Olivier Messiaen', 'Håkon Austbø']","['6CS9O2pE67oq44GZuBEBuD', '0TeMHLkl2Y7C96S0MsvKAP']",1,1,False,0.358,0.00234,6,-40.299,1,0.0702,0.985,0.951,0.0722,0.0317,57.08,489627,1994,1994-05-05
645189,7J6GvzDvpdML0bKOXtSx79,Serpent Boy,(Hed)Pe,0jQUQHInqZjP1F9ztBvUHv,['(Hed) P.E.'],['0xIChbcTsuYLueN1oEsX9v'],3,1,False,0.564,0.875,6,-7.755,1,0.106,0.00366,0.17,0.254,0.284,92.603,353533,1997,1997-08-14
1101796,3idWMLrAdZPSImmwkA7cRf,Peace In Our Time,The Essential Eddie Money,71nSs2SpQgIct4YfwSLT2d,['Eddie Money'],['4Tw2N3wdvJPGEU7JqMxFfE'],11,2,False,0.596,0.828,11,-7.331,1,0.0597,0.325,0.0,0.118,0.402,121.918,301667,2014,2014-06-24
1035973,6uBecAS56FUUuHPwRNnKFF,Harbor Me,True Romantic,1PVaA7Vp2t0VvTty5x5zQ4,['Ziemba'],['7yvuKo6N8gCUn345aJxhM5'],3,1,False,0.648,0.726,7,-6.001,0,0.0262,0.455,0.414,0.136,0.965,112.788,155822,2020,2020-09-25
214605,7xweVIatBqDsxoat7bdS2e,Tequila Sunrise (featuring Barron Ricks),IV,7lztmgN9bz3ynyw0UQwVD3,"['Cypress Hill', 'Barron Ricks']","['4P0dddbxPil35MNN9G2MEX', '7zsyLf5hfsLk1ybkA2Xmx9']",10,1,True,0.627,0.434,10,-15.122,1,0.4970000000000001,0.0158,0.00153,0.667,0.542,99.94,283333,1998,1998-10-06
302971,6j4MOwr1t0qRIcCkipXcUw,Gulf Shores,Lost Blues and Other Songs,0FtNUtOR9q0uAVJIFDUMXH,['Palace Music'],['2l7DkzVuYJW700mR7r43un'],13,1,False,0.441,0.195,9,-20.535,1,0.0339,0.34,0.000178,0.113,0.145,77.36399999999998,308800,1997,1997
210700,3bjbZpcXEhL6W8OpB6u3et,That's A Fine Kind O' Freedom,What About Today?,7fU9Z2vxhSJ2b4LhCy4oa8,['Barbra Streisand'],['7jmTilWYlKOuavFfmQAcu6'],6,1,False,0.407,0.183,9,-14.358,0,0.0324,0.898,0.0,0.153,0.342,126.491,180067,1969,1969
330171,3NeOskVDcRLAYdVaoFgBAb,Ebbing,Sublunar,2J29SvSmGcSfBzRhoI0WQv,['Kane Ikin'],['6cTJBOnAwPbGsoni23VAu4'],4,1,False,0.429,0.472,10,-15.991,0,0.0829,0.746,0.954,0.111,0.292,80.012,104752,2012,2012-09-18
525665,0Ap7djMNcOo3jQOUcHKoty,You Got It (Donut),And In This Corner...,2z23m759XYBCyAD6biLgWr,['DJ Jazzy Jeff & The Fresh Prince'],['1mG23iQeR29Ojhq89D5gbh'],5,1,False,0.884,0.462,10,-15.457,0,0.2689999999999999,0.0188,1.39e-05,0.0416,0.8440000000000001,109.483,296147,1989,1989-10-31
1049030,2zU3m7k1RdJpAOhInW3Dnm,Blocked,Still Single,5JTxEcMZqTlmOKeP7WZZrR,['Che Ecru'],['45AMD9qU0ERQY5RvR7deHR'],4,1,True,0.7809999999999999,0.569,7,-9.554,0,0.0424,0.0326,0.0,0.324,0.1889999999999999,159.934,183000,2020,2020-03-27
62191,7m3xPfoWfbtdogCM2QN6n2,The Seventh Seal,Gift Horse,6ub5qnMncA6Fr0Mut7X9ed,['Mose Giganticus'],['72d12YB0oeZBPiGoQZTDrQ'],7,1,False,0.163,0.635,8,-2.954,1,0.0512,1.04e-05,0.165,0.1889999999999999,0.337,129.668,302333,2010,2010-07-20
80418,0yFQyd2zluey8wAfUY3kO6,Swingern In Flingern,Queries,6LSUiOTOKU3mQ6inqamq5s,['Lithops'],['2FR2Kdb15B5imzhlTvxqET'],9,1,False,0.8029999999999999,0.4,11,-13.385,1,0.0814,0.409,0.909,0.0917,0.847,111.777,261907,2006,2006-07-18
75244,08ZEH089YC0zLT0qhc00v1,Cha Cha Love,S/T,5thmGErKXYtCfKpri3Jbpt,['The Spits'],['3nTp46BPWuUUhBV6GXQiY6'],3,1,False,0.294,0.955,0,-2.609,1,0.0522,0.000128,0.348,0.121,0.336,94.702,126827,2003,2003
471735,4fTBfIy3PmYXryJzqgU4mn,Speak Low,Philadelphia Beat,3XBh97ztgAzqavcv69KDI7,"['Albert Tootie Heath', 'Ethan Iverson', 'Ben Street']","['53yX28INJxLAZYpUbANw3K', '6OxwjW74y0BS9Ymky19kvs', '649VhpjHo5aMtz2RlIlUSR']",10,1,False,0.601,0.391,5,-17.315,0,0.0299,0.369,0.894,0.0719,0.743,94.389,249200,2015,2015-03-03
134076,4Df6WjHmrlT4kj3AHGRxWF,"Piano Sonata No. 10 in C Major, K. 330: III. Allegretto","Mozart: Piano Sonatas, Vol. 1 (Piano Sonatas Nos. 8, 10 and 15)",7d0zIKdwD4ugHhLZIRLstn,"['Wolfgang Amadeus Mozart', 'Jenő Jandó']","['4NJhFmfw43RLBLjQvxDuRS', '5Kb0Qf13EyYtVJvzCdI9M7']",6,1,False,0.295,0.0839,0,-24.119,1,0.0398,0.993,0.941,0.108,0.507,77.278,321360,1991,1991-06-25
341818,3Xqz62ObvglSDT9rEkCtS0,O Holy Night,O Holy Night Live,0losmuHee566o8QlBBqO7E,['John Berry'],['0l5OmkXhNcXtfa1W9dTon6'],16,1,False,0.183,0.364,3,-12.545,1,0.0497,0.6459999999999999,3.46e-05,0.7509999999999999,0.151,172.699,379720,2002,2002
201463,19tyMgzHqtyKaxzrYxLTPB,The Red Coat Set,Baile (Home),5p30BOmj7Py91hYIFeGXu6,['The Crossing'],['4xsPo5M4HEyuz0C6fA3dEd'],6,1,False,0.475,0.451,2,-6.124,1,0.0357,0.565,0.024,0.0724,0.8809999999999999,104.267,416107,2010,2010-07-09
886658,0xz45kt6pVnBzaPj8OmQwb,Hollow,Uncovered,6E5mwdLEN3HpVDQ3iYf6dp,['Zamilska'],['5spFDEIIv5V1yEHxIBStKH'],5,1,False,0.541,0.619,7,-10.483,1,0.0408,0.0256,0.929,0.104,0.258,99.974,217547,2019,2019-05-10
1188445,0645TVZ5Yo40Eyi8J8qk5r,Tears Don't Fall - Live From Kingston,Live From Kingston,6lgPRYLBmJQyslOMmQJPbG,['Bullet For My Valentine'],['7iWiAD5LLKyiox2grgfmUT'],4,1,False,0.237,0.969,7,-6.392,0,0.13,0.0651,0.0010199999999999,0.213,0.115,161.94,377827,2015,2015-10-16
580187,6tjO1gjF8xpelQxbc30jFw,Mmm Mmm Mmm Mmm,90 Sweet 90s Hits!,71WupOKqXgSrgg0CivZDHS,['Crash Test Dummies'],['1YEGETLT2p8k97LIo3deHL'],19,1,False,0.58,0.565,3,-7.939,1,0.0234,0.263,2.3e-05,0.0608,0.395,92.943,233280,2014,2014-06-10
448543,5oAZpEXIKvFQ4xZ4nL9l84,Chompy Mountain,Skylanders Trap Team (Original Game Soundtrack),2qkJV8TkFHNN9BwaP1nGmZ,['Lorne Balfe'],['6dU7gPN2BhEPfO5QHLt7es'],5,1,False,0.6679999999999999,0.506,3,-9.838,1,0.0309,0.0991,0.7909999999999999,0.109,0.261,135.019,186227,2014,2014-09-23
656371,2k3mi1ZJoloxJqmcNDzLyd,Rain,Alone In the Wild,0ZrwAyvxhTwaquEu5lbAex,['Johny Dey'],['2G8np6Jc6bWh27iaN9JaWq'],3,1,False,0.466,0.733,8,-9.404,1,0.0346,0.00445,0.7040000000000001,0.3329999999999999,0.358,90.068,251520,2010,2010-09-21
1092936,0ulj9bgnSEZFQfi94weOV6,Two Little Snowflakes,The Magic Stag,5nf1kfMFNPmlUz4U0gV0FU,"['Djabe', 'Steve Hackett']","['246dgdCModBl8O3mZI5PNe', '0yTwDSoiGDEyupq9J1hkm6']",8,1,False,0.609,0.357,2,-12.651,0,0.0261,0.529,0.77,0.0702,0.192,144.023,456507,2020,2020-09-25
1088400,2b9E2OUzMT5YYn2OByi3dE,Body Talk,The Atlantic Studio Albums,6uIUP2CM5O9rtrcJb12lwD,['Kix'],['45KpBChrKYWhTlU6N57ofu'],13,1,False,0.589,0.968,10,-1.746,0,0.0752,0.139,0.0047,0.191,0.759,116.743,221693,2019,2019-07-05
1051597,6XpeSKg5TB6G3DG4YqVwZx,'93,Bad Perfection,1MAEAfVn2Fu8QS8upIZr6d,['Housecall'],['7LvIRMqxj6R39lRFfugeUS'],4,1,False,0.4920000000000001,0.986,0,-3.067,0,0.096,0.0004759999999999,0.000548,0.107,0.655,145.02,174414,2019,2019-07-22
